Training;TWI;SLOPE;PROFC;PLANC;NDVI;LANDUSE;GEOM;GEO;ELEV;ASP
0;5.358986;10.661897;0.000206;-5.40E-05;0.614913;6;1;4;36.727768;320.179169
0;4.507088;18.881512;-0.00545;-0.012261;0.590447;7;1;4;120.748787;208.294876
0;5.500548;7.217782;0.011071;-0.013197;0.610371;7;1;4;124.04982;236.644714
0;;0;0;0;0.618043;7;1;4;125;
0;6.194244;3.854225;-0.012686;0.004526;0.562364;7;1;4;125.146667;278.279694
0;5.279927;9.541916;-0.001488;0.007025;0.539248;7;1;4;128.062134;282.292755
0;4.254772;23.073011;0.002175;0.009719;0.63037;7;1;3;514.430481;46.04335
0;4.320237;21.751253;0.027683;0.007229;0.623274;7;1;3;509.509338;42.164734
0;4.870944;13.370865;-0.020621;-0.001796;0.560848;7;1;10;224.388626;326.108154
0;4.753511;14.503999;0.037863;0.008636;0.541339;7;1;10;230;325.439453
0;7.146984;1.353161;0.003318;0.002911;0.559464;7;1;10;230;8.507433
0;4.546824;17.645266;0.02247;0.018417;0.573024;7;1;10;228.757446;61.351063
0;5.813509;11.483397;-0.044796;-0.004583;0.539823;1;1;10;55;63.099373
0;4.763206;16.64122;-0.023095;0.002689;0.328851;1;1;10;56.626644;224.322754
0;4.682349;17.955887;-0.014402;-0.007761;0.551157;8;1;10;47.642147;98.13726
0;4.316123;22.488817;-0.00803;0.009502;0.487587;8;1;10;48.779942;233.87851
0;4.315077;22.509996;0.025507;0.019398;0.076425;8;1;10;63.081371;308.103241
0;5.49151;7.050089;0.022957;0.002506;-0.045459;8;1;10;65;359.114532
0;4.438808;20.11198;0.031641;0.009749;-0.017707;8;1;10;63.648064;46.748093
0;5.066977;11.055322;0.027302;2.10E-05;0.593637;7;1;4;124.498131;274.938843
0;;0;0;0;0.615377;7;1;4;125;
0;6.539631;2.64801;-0.009659;0.000949;0.609776;7;1;4;125;253.681168
0;5.174428;10.580791;0.000167;0.00186;0.602672;7;1;4;127.743622;255.871002
0;4.207419;24.067308;0.006325;0.036994;0.586381;7;1;3;515.157593;140.340103
0;5.34127;8.447351;0.015481;-0.002537;0.598964;7;1;3;510;154.413986
0;4.463404;19.661203;-0.003007;0.00788;0.564758;7;1;10;222.321655;286.505371
0;4.803632;13.822806;0.027398;0.008552;0.551414;7;1;10;229.418137;296.767029
0;;0;0;0;0.552318;7;1;10;230;
0;7.724597;0.759539;0.003125;-0.000625;0.574428;7;1;10;230;135.002686
0;4.515591;18.168829;0.027561;0.01328;0.575015;7;1;10;228.790344;116.181534
0;4.174667;29.648563;-0.023994;0.001743;0.638476;1;1;10;58.952003;65.944
0;9.435316;0.178469;0.002585;-0.011881;0.516802;2;1;10;55;123.685493
0;4.820544;17.4582;-0.021167;0.001332;0.394978;1;1;10;56.820827;229.594574
0;4.845679;14.54771;0.021652;-0.005667;0.573097;8;1;10;48.859978;78.115028
0;5.80995;10.53028;-0.004354;-0.0391;0.505574;8;1;10;43.22517;181.461823
0;4.622365;16.433132;0.049485;0.005222;-0.010865;8;1;10;65;262.153992
0;;0;0;0;-0.036186;8;1;10;65;
0;6.788897;1.935442;0.007955;-0.001593;0.060842;8;1;10;65;44.997307
0;3.985987;29.938871;0.007872;-0.003481;-0.000638;8;1;10;60.137184;57.776291
0;4.82598;14.824512;-0.004897;-0.003794;0.657846;7;1;4;118.581551;284.882996
0;5.190446;9.797687;0.031401;0.001127;0.636388;7;1;4;124.946442;274.168732
0;;0;0;0;0.62302;7;1;4;125;
0;8.7127;0.329906;-0.001358;0.000272;0.574251;7;1;4;125;224.997314
0;5.653843;10.134013;-0.001218;-0.003646;0.58091;7;1;4;126.699226;261.747131
0;4.288214;23.722351;0.011578;0.002168;0.532056;7;1;10;223.098236;263.190186
0;5.149685;9.874559;0.004907;0.011968;0.537799;7;1;10;228.726196;231.200912
0;5.292526;8.581198;0.028684;0.001067;0.558293;7;1;10;230;173.47644
0;4.443727;20.021162;0.027345;0.003494;0.569152;7;1;10;228.289276;148.604156
0;3.774294;39.575016;-0.009671;0.00634;0.624641;1;1;10;64.508492;72.422485
0;4.859541;16.011181;-0.017099;-0.0327;0.597425;1;1;10;52.557755;107.380341
0;4.82552;15.2598;-0.007851;-0.013753;0.463623;1;1;10;52.799152;222.256317
0;3.935501;31.205547;0.026593;0.001225;-0.021495;8;1;10;61.40588;241.820221
0;7.701099;0.777597;0.0032;-0.00064;0.01304;8;1;10;65;224.997314
0;;0;0;0;-0.008231;8;1;10;65;
0;4.974772;11.713897;0.039315;-0.000218;-0.08347;8;1;10;65;69.31881
0;4.87692;14.936858;-0.003453;-0.007328;0.642992;7;1;4;119.99054;291.832245
0;5.557172;6.606128;0.023409;-0.002345;0.627326;7;1;4;125;284.804382
0;10.246619;0.063025;-0.000259;5.20E-05;0.637947;7;1;4;125;44.997307
0;8.73421;0.470485;-0.001936;0.000387;0.556651;7;1;4;125;315.002686
0;5.440256;10.809131;-0.001125;-0.001194;0.56296;7;1;4;126.912598;280.470245
0;3.934199;32.849445;-0.024157;0.000609;0.004669;8;1;10;52.245358;235.545715
0;4.440002;19.491392;0.05249;0.00551;0.025085;8;1;10;65;234.048065
0;;0;0;0;-0.049868;8;1;10;65;
0;6.753601;2.004919;0.007863;-0.001297;-0.1162;8;1;10;65;49.931015
0;4.573915;17.739819;0.017742;-0.014744;-0.103493;8;1;10;62.585838;40.049164
0;4.537096;18.361263;0.002997;0.002691;0.593204;7;1;4;122.928841;292.313354
0;5.07053;11.017065;-0.001696;0.011001;0.62676;7;1;4;126.807693;341.784821
0;5.255909;9.187776;-0.005258;0.000871;0.630986;7;1;4;126.351898;14.842338
0;6.063618;7.160351;-0.009191;-0.0073;0.621294;7;1;4;125.69091;349.28009
0;5.34233;11.101033;-0.000281;-0.006091;0.53661;7;1;4;128.028763;298.822571
0;3.715925;37.034988;-5.90E-05;0.000876;-0.108609;8;1;10;57.041794;240.358032
0;5.778861;5.300993;0.021137;-0.003902;-0.09202;8;1;10;65;227.146515
0;;0;0;0;-0.072857;8;1;10;65;
0;7.843292;0.67454;0.002776;-0.000555;-0.101416;8;1;10;65;44.997307
0;5.410319;7.639597;0.02722;-0.002277;-0.199255;8;1;10;65;22.847784
0;4.327801;22.898123;0.041278;-0.005951;-0.087302;8;1;10;63.438404;19.47352
0;4.122118;26.685238;0.0216;-0.001238;-0.11471;8;1;10;61.460457;2.304296
0;4.310298;21.947971;0.003644;0.005687;0.610504;7;1;4;125.793831;289.280945
0;5.936456;4.531576;0.014002;0.003413;0.631359;7;1;4;130;343.185944
0;5.763321;5.561872;0.015818;0.002606;0.652469;7;1;4;129.926056;17.231375
0;5.595478;7.408975;0.008094;-0.006175;0.636956;7;1;4;129.142807;352.829102
0;5.23145;11.778836;-0.001681;-0.001113;0.58786;7;1;4;130.698944;315.285583
0;3.998008;29.641878;0.029033;0.00178;-0.064235;8;1;10;61.974667;235.06543
0;7.13961;1.363172;0.005607;-0.001122;-0.062881;8;1;10;65;224.997314
0;;0;0;0;-0.133433;8;1;10;65;
0;;0;0;0;-0.046134;8;1;10;65;
0;;0;0;0;-0.001421;8;1;10;65;
0;;0;0;0;-0.040521;8;1;10;65;
0;;0;0;0;-0.096977;8;1;10;65;
0;7.427051;1.02271;0.004208;-0.000842;-0.093012;8;1;10;65;44.997307
0;4.868866;12.980358;0.030098;0.022667;-0.105035;8;1;10;65;59.025955
0;4.543808;18.794464;0.001786;0.00322;0.573446;7;1;4;126.060387;255.827667
0;6.361656;2.965553;0.011145;-0.001617;0.5543;7;1;4;130;236.673096
0;;0;0;0;0.610626;7;1;4;130;
0;6.588993;2.67796;-0.009426;0.0002;0.63948;7;1;4;130;278.463562
0;5.029185;12.546389;0.005094;0.01155;0.621294;7;1;4;133.665817;292.089081
0;3.818275;35.110058;-0.012444;0.003007;-0.097032;8;1;10;51.946911;224.147079
0;4.211999;24.674835;0.054242;0.012911;-0.069314;8;1;10;64.834686;229.331482
0;;0;0;0;-0.06638;8;1;10;65;
0;;0;0;0;-0.003916;8;1;10;65;
0;;0;0;0;0.072992;8;1;10;65;
0;;0;0;0;-0.063919;8;1;10;65;
0;;0;0;0;-0.082299;8;1;10;65;
0;;0;0;0;-0.104094;8;1;10;65;
0;4.737055;14.734263;0.03149;0.02274;-0.112611;8;1;10;65;120.782845
0;4.597082;17.35821;0.005828;0.003635;0.550039;7;1;4;124.278358;248.807236
0;5.161601;10.078626;0.005996;0.00345;0.564559;7;1;4;128.594955;230.770767
0;6.508874;2.560169;0.008914;-0.000718;0.609184;7;1;4;130;212.083389
0;6.098802;4.238862;-0.014772;0.000127;0.60561;7;1;4;130;275.329468
0;3.630723;39.407394;-0.005472;0.000838;-0.083981;8;1;10;52.959351;229.65625
0;4.401363;20.198265;0.051647;0.00646;-0.067773;8;1;10;65;226.981613
0;;0;0;0;-0.032401;8;1;10;65;
0;;0;0;0;7.20E-05;8;1;10;65;
0;8.131815;0.50549;0.00208;-0.000416;-0.021438;8;1;10;65;135.002686
0;6.194477;3.503944;0.012478;-0.000588;-0.10212;8;1;10;65;161.986053
0;5.160919;10.085358;0.015683;0.002951;-0.123956;8;1;10;64.267128;150.873077
0;4.975885;12.079997;0.007723;0.005265;0.545357;7;1;4;126.04084;219.687469
0;5.185727;9.843125;0.000444;6.50E-05;0.593542;7;1;4;127.739197;208.622787
0;5.306653;9.294722;-0.001056;-0.003273;0.597017;7;1;4;129.456314;231.37561
0;3.651008;38.838383;0.002272;0.002306;-0.122588;8;1;10;55.020126;228.903168
0;4.66286;15.814189;0.044862;0.002904;-0.120141;8;1;10;65;227.436707
0;;0;0;0;-0.098084;8;1;10;65;
0;5.627321;6.162161;0.021003;-0.000536;-0.041945;8;1;10;65;115.237228
0;4.570536;19.394812;0.020206;-0.010319;-0.08985;8;1;10;61.529888;149.942032
0;6.236271;14.06661;-0.003522;0.004709;0.603286;7;1;5;397.832581;156.238937
0;5.179395;13.00353;-0.032996;-0.034859;0.592818;7;1;5;395;214.718811
0;3.62882;39.460869;0.00462;0.000663;-0.011849;8;1;10;55.992695;226.65715
0;4.392857;20.35671;0.050917;0.021762;-0.004496;8;1;10;65;190.134399
0;3.85931;33.173244;0.018727;0.003021;-0.037113;8;1;10;60.209454;143.69516
0;5.67494;12.574011;0.004005;-0.004309;0.64288;7;1;5;393.447968;174.89595
0;5.131948;11.679495;0.009091;-0.000127;0.656805;7;1;5;393.86911;188.067184
0;4.288373;26.931473;0.004998;-0.005668;0.508615;7;1;10;171.448807;285.690521
0;4.67335;17.13518;0.013041;0.002686;0.540814;7;1;10;180;271.423889
0;4.137277;26.33827;0.008465;0.003946;0.524725;7;1;10;175.310303;290.959381
0;6.486116;2.880502;0.010349;-0.003636;0.552145;7;1;10;180;296.807526
0;4.884878;13.602353;-0.014184;0.002332;0.571587;7;1;10;181.546753;234.694656
0;4.495186;20.225887;-0.006356;-0.005306;0.556522;1;1;10;65.65416;145.63942
0;4.580956;18.683319;0.00733;0.010875;0.579978;1;1;10;62.972069;147.753632
0;4.587895;17.508665;0.004499;0.020974;0.636504;7;1;5;480.733246;107.708504
0;4.882681;13.631148;0.01047;-0.000563;0.654186;7;1;5;475;75.918732
0;5.062352;17.5676;-0.030018;-0.050142;0.592958;2;1;5;360.603271;71.474274
0;9.567348;0.252636;0.001629;-0.019597;0.435951;2;1;5;360;148.371826
0;5.631703;10.752849;-0.036563;0.00112;0.498468;2;1;5;360;189.781723
0;4.751701;14.529163;0.0143;0.05942;0.5365;7;1;10;178.728607;248.717606
0;4.432975;19.618383;0.051786;0.00343;0.571446;7;1;10;179.665543;170.792175
0;4.267298;23.494593;0.042277;-0.003735;0.556255;7;1;10;178.870743;184.97023
0;8.06844;10.282712;-0.001898;-0.014817;0.592628;1;1;10;63.260822;66.998993
0;5.200689;12.738585;0.002291;-0.004865;0.59638;1;1;10;60.927013;37.296406
0;4.881556;13.234724;-0.029415;-0.011257;0.527512;8;1;10;25.143112;313.367065
0;5.345847;8.141755;0.019782;0.018862;0.574883;8;1;10;29.86915;0.338595
0;5.103067;10.335864;-0.005269;0.006589;0.520522;8;1;10;26.684338;64.909882
0;4.527822;18.520712;-0.007656;0.003364;0.62168;7;1;5;475.587158;150.893127
0;6.761786;2.05482;0.008491;-0.002058;0.588513;7;1;5;475;222.345917
0;4.310106;21.951792;0.056309;0.004245;0.631169;7;1;5;475;53.750347
0;8.010035;15.095115;-0.002268;-0.011913;0.65349;7;1;5;384.167389;133.604477
0;4.961095;14.156905;-0.010007;-0.007983;0.64817;7;1;5;381.84317;176.467606
0;5.384805;8.092359;-0.02787;0.002695;0.550668;8;1;10;25;300.754395
0;5.357485;8.048793;0.030472;-0.002335;0.549509;8;1;10;30;300.451355
0;5.28716;8.626672;0.017443;0.003925;0.536845;8;1;10;29.594006;134.859512
0;5.102332;10.343301;-0.008185;0.003846;0.518116;8;1;10;26.056355;130.062332
0;4.186738;25.228426;0.014932;0.005497;0.582312;7;1;5;471.353119;204.443817
0;4.643635;16.105398;0.047894;0.004074;0.563431;7;1;5;475;198.103943
0;5.069406;12.753746;0.003048;0.010452;0.641313;7;1;5;386.493073;130.548248
0;5.039806;12.417962;-0.007112;0.001017;0.642244;7;1;5;381.868439;114.058441
0;8.579959;9.030876;0.017718;-0.004326;0.643837;7;1;5;379.565033;119.679977
0;4.609128;17.682293;0.03055;0.000976;0.474448;8;1;10;30;263.511078
0;4.935108;12.17399;0.000494;0.006136;0.509792;8;1;10;33.154518;230.43544
0;5.859698;5.053633;-0.020612;0.004155;0.545167;8;1;10;25;315.002686
0;4.778953;14.154463;0.03498;0.011108;0.54905;8;1;10;30;313.368134
0;5.248197;8.963975;0.021819;0.005;0.527189;8;1;10;29.822124;131.672974
0;4.920849;13.13871;-0.010019;-0.006021;0.5383;8;1;10;25.324911;136.897079
0;5.016596;12.700205;-0.00073;0.004;0.640757;7;1;5;382.57785;160.577637
0;5.521865;7.967931;-0.011161;-0.000545;0.657615;7;1;5;380;132.563187
0;5.126287;11.089986;0.006381;0.008872;0.657129;7;1;5;378.409912;110.999916
0;4.806302;16.838345;0.004862;0.008889;0.668345;7;1;5;366.741516;146.216263
0;5.246283;17.266237;-0.012646;-0.016765;0.61345;7;1;5;362.389465;168.102982
0;6.145811;15.566353;-0.000644;0.006132;0.577418;7;1;5;362.773529;170.165619
0;4.759845;15.333426;0.015915;0.033414;0.45218;8;1;10;28.969625;229.502777
0;4.845561;13.701806;0.014225;-0.000601;0.492786;8;1;10;30;195.925827
0;5.989515;4.441016;-0.018151;0.003652;0.568689;8;1;10;25;315.002686
0;4.727485;14.869704;0.032309;0.013414;0.555895;8;1;10;29.909475;312.678833
0;5.270894;8.76597;0.02615;0.002633;0.516309;8;1;10;30;124.663841
0;4.891051;13.113991;-0.000778;0.008286;0.550382;8;1;10;26.271509;140.259567
0;5.135191;12.930771;-0.000338;-0.000943;0.652355;7;1;5;378.008942;171.896515
0;5.136645;11.302735;0.000758;0.002491;0.656995;7;1;5;377.444824;167.626968
0;5.094305;12.450005;0.004017;0.005314;0.64362;7;1;5;375.806885;137.670486
0;5.185287;12.318711;0.001781;0.00938;0.640569;7;1;5;362.649597;139.224792
0;6.17838;7.561659;0.006845;0.000681;0.63726;7;1;5;360;144.708252
0;5.559971;10.469154;0.008239;-0.001043;0.644227;7;1;5;358.592682;153.485153
0;6.281397;3.319738;-0.01361;0.002731;0.537508;8;1;10;25;315.002686
0;4.725573;14.896907;0.020406;0.009073;0.552046;8;1;10;29.032642;310.764313
0;5.427378;7.511871;0.028844;-0.000658;0.546686;8;1;10;30;134.115631
0;4.324993;22.309761;-0.006382;-0.008192;0.541514;8;1;10;24.531981;139.021072
0;4.911487;23.481209;-0.068457;-0.035599;0.630519;1;1;10;95.55545;88.512062
0;4.856735;14.811736;-0.006538;0.004377;0.589391;1;1;10;97.450195;200.046143
0;4.601649;18.843155;-0.026614;0.000256;0.586145;1;1;10;96.792221;164.699524
0;4.64007;21.124569;-0.042674;0.009151;0.522764;1;1;10;95;163.429184
0;4.299546;22.826452;-0.00294;0.037961;0.524042;7;1;10;105.822632;168.666809
0;4.92947;13.029792;-0.037082;-0.003361;0.545686;7;1;10;100;139.033188
0;5.923868;4.588736;0.018745;-0.003773;0.580707;7;1;10;100;44.997307
0;3.958132;30.633928;0.011485;0.000524;0.619221;1;1;10;94.967613;51.532406
0;4.979644;12.035996;-0.015621;0.008864;0.52797;8;1;10;25.18441;243.743866
0;5.248015;8.965571;0.025598;0.026806;0.536432;8;1;10;30;180.302475
0;4.306782;22.678593;-0.005957;-0.0026;0.559271;8;1;10;24.660196;136.312439
0;3.466512;49.886589;-0.015743;-0.031252;0.66765;1;1;10;103.812248;49.795528
0;4.513286;24.726944;-0.065482;-0.011686;0.667728;1;1;10;95;14.686035
0;5.056594;14.291484;-0.048547;0.000319;0.658873;1;1;10;95;9.694465
0;4.885535;13.593744;0.009;-0.004358;0.614449;1;1;10;95;50.205479
0;4.850058;14.065509;0.008447;-0.00733;0.507041;1;1;10;98.660408;207.296768
0;7.293304;1.169026;0.004809;-0.000962;0.518712;7;1;10;100;224.997314
0;;0;0;0;0.561178;7;1;10;100;
0;5.044556;10.944048;0.032018;0.006916;0.583923;1;1;10;100;67.644157
0;5.59501;11.34973;-0.022597;-0.017876;0.575542;1;1;10;76.505836;154.310196
0;5.18586;19.420855;-0.034423;-0.000858;0.492009;1;1;10;75.333778;171.183762
0;4.516365;19.835394;-0.003307;-0.005981;0.501226;1;1;10;93.918755;228.23938
0;5.333076;8.244972;0.028558;-0.000617;0.524552;7;1;10;100;248.91571
0;;0;0;0;0.541316;7;1;10;100;
0;5.762151;5.389793;0.018178;0.000911;0.572554;1;1;10;100;87.955162
0;4.991759;13.008862;-0.001246;0.00636;0.588582;1;1;10;89.766678;72.245102
0;4.771538;14.710425;0.013876;0.011522;0.571606;1;1;10;85.956894;61.516682
0;5.854636;12.606018;-0.006829;-0.020241;0.66437;7;1;5;422.575226;138.679138
0;4.614519;20.134575;-0.045092;0.014752;0.648047;7;1;5;420.884766;172.383759
0;4.528988;21.770376;-0.020454;0.004091;0.641583;7;1;5;418.066833;143.070923
0;5.319872;13.750998;-0.007957;-0.01666;0.602118;7;1;5;413.417236;122.716263
0;5.600223;12.307244;-0.031466;-0.004497;0.63802;7;1;5;410.714569;173.806137
0;4.97888;16.124144;-0.025471;0.012331;0.621019;7;1;5;411.263;176.063461
0;3.965786;29.627899;0.015758;0.048283;0.607646;7;1;5;390.916077;149.269302
0;4.771732;14.707685;-0.046585;0.005034;0.636972;7;1;5;380;119.88047
0;4.854302;13.164207;0.031281;0.018585;0.64942;7;1;5;380;55.188553
0;4.271298;23.410894;0.010667;0.003784;0.566591;7;1;3;362.942383;201.624619
0;4.843155;13.733569;-0.016299;-0.000514;0.585156;7;1;3;361.387512;136.645889
0;5.298837;8.807894;0.027725;-0.006032;0.645108;7;1;3;360;63.650295
0;4.689191;16.881289;-0.002191;-0.001156;0.644827;1;1;10;79.130196;34.094372
0;4.759861;15.788819;0.002678;-0.000197;0.651558;1;1;10;75.995529;43.805439
0;5.118773;13.786078;-0.031096;-0.006786;0.617625;1;1;10;70.302353;49.498363
0;7.967199;2.81859;-0.010907;0.001716;0.55921;1;1;10;70;218.527481
0;4.397101;23.31823;-0.031046;-0.017511;0.54982;1;1;10;71.752281;235.816681
0;4.108823;26.9921;0.022455;0.009697;0.555255;1;1;10;97.007759;231.441711
0;6.038052;4.095368;0.012417;0.003954;0.575261;7;1;10;100;192.655487
0;4.891999;13.101996;0.022205;0.011022;0.588565;1;1;10;99.253342;135.703537
0;4.954535;12.717867;0.002617;0.018182;0.511266;1;1;10;89.633537;128.618271
0;5.531138;7.226058;-0.017514;-0.001679;0.54572;1;1;10;85;109.214226
0;4.807909;14.645514;-0.005322;0.007843;0.602281;1;1;10;82.056389;88.387329
0;5.28342;20.842178;0.028852;-0.018567;0.643899;2;1;5;432.488586;93.696175
0;8.197589;6.17651;-0.015713;-0.021913;0.633827;2;1;5;425;85.680016
0;6.370178;3.429421;0.008139;-0.002456;0.652914;2;1;5;425;90.890091
0;5.590292;10.783827;-0.005474;-0.009063;0.634144;7;1;5;421.627594;89.911247
0;6.695047;6.353898;0.008538;-0.014936;0.681415;7;1;5;419.180511;87.545921
0;7.073884;9.143279;-0.007725;-0.006528;0.637546;7;1;5;415.99762;69.730209
0;5.724585;6.704458;0.019425;0.002314;0.633548;7;1;5;415;47.220356
0;4.941424;13.655869;-0.017859;-0.012917;0.653763;7;1;5;411.116302;27.573919
0;5.036087;11.750677;0.01228;-0.003737;0.662149;2;1;5;410;69.915077
0;3.807259;34.553085;0.015017;0.003458;0.579881;7;1;5;378.181885;182.719849
0;4.648034;16.544176;0.054089;-0.005247;0.579566;7;1;5;380;199.899323
0;6.516679;2.540292;0.018631;-0.001001;0.613514;7;1;5;380;77.475929
0;3.928469;30.555428;0.005797;0.004308;0.54893;7;1;3;353.943848;212.886978
0;4.548488;17.617746;0.044706;0.008084;0.523312;7;1;3;360;206.421677
0;6.623898;2.282306;0.009376;-0.001878;0.585759;7;1;3;360;224.997314
0;4.70722;15.160236;0.035876;0.022005;0.631593;7;1;3;360;70.092865
0;4.630274;17.334684;0.011767;0.005099;0.63031;1;1;10;75.613525;60.331383
0;5.473727;7.884187;-0.022049;0.008911;0.645036;1;1;10;70;80.354599
0;4.855675;15.242819;0.01742;-0.007406;0.534601;1;1;10;70;199.691803
0;4.41542;22.939087;0.014679;-0.003161;0.574824;1;1;10;84.102837;165.31221
0;4.648296;17.04315;0.008047;0.001822;0.531756;1;1;10;82.618896;172.657211
0;5.133815;10.683046;0.004015;0.015071;0.595489;1;1;10;81.317444;139.909943
0;5.011493;11.302621;0.014545;0.033857;0.562497;1;1;10;78.397896;83.211838
0;5.85106;5.097249;0.018273;-0.000151;0.594496;1;1;10;75;21.596945
0;6.544689;24.301273;-0.018312;-0.034128;0.695007;7;1;5;428.650452;16.340471
0;4.40914;24.238453;-0.02311;-0.001452;0.725727;7;1;5;427.717346;14.698562
0;4.339508;25.766304;-0.021297;-0.003694;0.690722;2;1;5;424.937653;21.67799
0;4.394179;25.143641;-0.04149;-0.008257;0.662855;2;1;5;421.344147;8.527486
0;4.657242;19.839083;0.002435;2.20E-05;0.636753;7;1;5;376.462219;353.330109
0;4.631297;16.807785;0.005709;0.003434;0.649758;7;1;5;377.105438;0.548145
0;5.003418;12.129514;0.014136;0.006214;0.661899;7;1;5;376.661377;18.75243
0;4.922802;12.717677;0.016261;0.00781;0.66853;7;1;5;375.187042;25.384325
0;4.841861;14.600989;0.002986;0.004394;0.671698;7;1;5;371.945953;39.635677
0;3.907134;31.930513;0.012607;-0.003928;0.550839;7;1;3;354.5495;206.070587
0;4.288152;22.391401;0.019814;0.035848;0.604237;7;1;3;357.417603;153.733154
0;7.260423;11.134912;0.000189;-0.006353;0.629229;6;1;4;90.364395;316.957336
0;5.211602;11.40893;-0.001864;-0.008053;0.612696;6;1;4;93.416718;291.669708
0;5.177454;10.549549;0.000384;0.003068;0.643073;7;1;5;382.237152;9.992015
0;5.569803;8.028182;-0.008122;0.002272;0.641524;7;1;5;380.670807;37.133152
0;7.942146;0.712886;-0.001527;0.000729;0.606447;7;1;5;380;13.918185
0;6.773424;1.965599;0.007382;-0.001302;0.633647;7;1;5;380;64.771103
0;5.611401;6.467203;-6.00E-05;0.00506;0.619899;7;1;5;378.50235;61.403206
0;5.893614;5.512722;-2.30E-05;0.004646;0.646935;7;1;5;376.5737;75.921822
0;6.422144;7.957871;0.012496;-0.000859;0.64951;7;1;5;374.810608;55.057632
0;5.112039;13.549833;-0.00533;-0.022438;0.645188;7;1;5;372.063019;356.083588
0;4.325192;26.697285;0.003635;-0.003849;0.093184;8;1;12;35.868416;306.007141
0;5.136767;10.65227;0.008152;0.000606;-0.012746;8;1;12;41.64061;306.155365
0;5.149048;12.124242;-0.002333;-0.003947;0.640829;6;1;4;93.747131;331.827606
0;7.408932;9.189928;-0.008646;-0.0149;0.581495;6;1;4;95;329.76062
0;5.27433;10.731865;0.000804;-0.000333;0.650519;7;1;5;386.448975;7.140644
0;5.344381;9.755469;-9.90E-05;0.003354;0.662694;7;1;5;385.618591;25.202518
0;5.151474;11.140556;0.00064;0.001214;0.672688;7;1;5;383.468842;44.175816
0;5.679664;7.394722;-0.012421;-0.001035;0.635298;7;1;5;380.53418;46.59758
0;9.363452;0.472031;-0.001943;0.000389;0.628435;7;1;5;380;44.997307
0;6.088197;5.188067;0.012493;0.002027;0.611348;7;1;5;379.866302;51.844559
0;5.651646;8.785316;-0.003221;-0.009255;0.63975;7;1;5;377.236053;37.872234
0;4.955387;14.23466;-0.032581;-0.005982;0.624774;7;1;5;375.749542;353.24469
0;4.800128;18.222275;-0.007831;-0.005193;0.630782;7;1;5;377.821045;341.551086
0;4.678446;16.074553;0.021275;-0.002154;0.041425;8;1;12;40.98848;304.04715
0;5.635663;7.120204;-0.00193;-0.008265;-0.055608;8;1;12;42.79966;313.81073
0;4.720111;16.864311;-0.014061;0.012355;0.67439;7;1;5;396.619171;75.399139
0;6.382812;13.68304;0.015832;-0.000811;0.650503;7;1;5;393.569885;30.190197
0;5.005452;13.202379;0.002682;0.009275;0.645064;7;1;5;391.658661;17.76074
0;5.367273;10.058172;0.001303;0.006852;0.652676;7;1;5;390.26474;17.27043
0;5.465015;9.610378;0;0;0.649513;7;1;5;388.517395;31.07868
0;5.950808;11.482311;0.000726;-0.00384;0.647625;7;1;5;383.332214;41.651978
0;5.016568;14.137817;-0.016896;0.001141;0.641771;7;1;5;381.742157;358.858002
0;4.842407;17.102894;-0.021836;-0.002307;0.622007;7;1;5;381.671539;355.850677
